problem,unknowns,solver,backend,workers,ranks,threads_per_rank,pinning,reduction,schedule,mode,iterations,converged,stop_reason,relative_residual,omega,blocks,check_interval,seconds_median,seconds_min,seconds_max,reps,updates_per_second,gib_per_second,bytes_per_unknown,seed,commit,label
poisson2d_rich_63,3969,ssor,serial,1,1,1,none,deterministic,static,solve,2579,1,converged,9.982257e-09,1.906455,63,1,0.045172,0.045172,0.045172,1,2.266016e+08,5.0649,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_63,3969,sor_rb,serial,1,1,1,none,deterministic,static,solve,197,1,converged,9.995782e-09,1.906455,63,1,0.000930,0.000930,0.000930,1,8.406719e+08,18.7905,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_63,3969,block_jacobi,serial,1,1,1,none,deterministic,static,solve,5852,1,converged,9.984687e-09,1.906455,63,1,0.126647,0.126647,0.126647,1,1.833956e+08,4.0992,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_63,3969,block_gauss_seidel,serial,1,1,1,none,deterministic,static,solve,2615,1,converged,9.969690e-09,1.906455,63,1,0.063829,0.063829,0.063829,1,1.626061e+08,3.6345,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_63,3969,cg,serial,1,1,1,none,deterministic,static,solve,197,1,converged,8.779298e-09,1.906455,63,1,0.000873,0.000873,0.000873,1,8.956997e+08,20.0204,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,richardson,serial,1,1,1,none,deterministic,static,solve,85458,1,converged,9.998625e-09,1.952093,127,1,1.711080,1.711080,1.711080,1,8.055452e+08,18.0053,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,jacobi,serial,1,1,1,none,deterministic,static,solve,45880,1,converged,9.997766e-09,1.952093,127,1,0.721128,0.721128,0.721128,1,1.026168e+09,22.9366,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,gauss_seidel_f,serial,1,1,1,none,deterministic,static,solve,21383,1,converged,9.997386e-09,1.952093,127,1,1.065414,1.065414,1.065414,1,3.237112e+08,7.2355,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,gauss_seidel_b,serial,1,1,1,none,deterministic,static,solve,21345,1,converged,9.997858e-09,1.952093,127,1,0.927223,0.927223,0.927223,1,3.712952e+08,8.2991,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,gauss_seidel_s,serial,1,1,1,none,deterministic,static,solve,10686,1,converged,9.999159e-09,1.952093,127,1,0.900873,0.900873,0.900873,1,1.913195e+08,4.2763,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,gauss_seidel_rb,serial,1,1,1,none,deterministic,static,solve,21938,1,converged,9.997512e-09,1.952093,127,1,0.431547,0.431547,0.431547,1,8.199286e+08,18.3268,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,sor,serial,1,1,1,none,deterministic,static,solve,432,1,converged,9.973874e-09,1.952093,127,1,0.021150,0.021150,0.021150,1,3.294373e+08,7.3635,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,ssor,serial,1,1,1,none,deterministic,static,solve,10686,1,converged,9.999159e-09,1.952093,127,1,0.929849,0.929849,0.929849,1,1.853575e+08,4.1431,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,sor_rb,serial,1,1,1,none,deterministic,static,solve,414,1,converged,9.648302e-09,1.952093,127,1,0.008767,0.008767,0.008767,1,7.616441e+08,17.0241,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,block_jacobi,serial,1,1,1,none,deterministic,static,solve,22483,1,converged,9.995910e-09,1.952093,127,1,2.088804,2.088804,2.088804,1,1.736057e+08,3.8804,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,block_gauss_seidel,serial,1,1,1,none,deterministic,static,solve,10701,1,converged,9.993129e-09,1.952093,127,1,1.056654,1.056654,1.056654,1,1.633425e+08,3.6510,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_127,16129,cg,serial,1,1,1,none,deterministic,static,solve,385,1,converged,9.480756e-09,1.952093,127,1,0.007495,0.007495,0.007495,1,8.285297e+08,18.5191,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,richardson,serial,1,1,1,none,deterministic,static,solve,314427,1,converged,9.999830e-09,1.975754,255,1,26.819885,26.819885,26.819885,1,7.623305e+08,17.0394,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,jacobi,serial,1,1,1,none,deterministic,static,solve,173278,1,converged,9.999993e-09,1.975754,255,1,11.639627,11.639627,11.639627,1,9.680209e+08,21.6370,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,gauss_seidel_f,serial,1,1,1,none,deterministic,static,solve,78516,1,converged,9.998666e-09,1.975754,255,1,16.998473,16.998473,16.998473,1,3.003507e+08,6.7134,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,gauss_seidel_b,serial,1,1,1,none,deterministic,static,solve,78696,1,converged,9.998995e-09,1.975754,255,1,14.916591,14.916591,14.916591,1,3.430547e+08,7.6679,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,gauss_seidel_s,serial,1,1,1,none,deterministic,static,solve,39308,1,converged,9.997266e-09,1.975754,255,1,14.398075,14.398075,14.398075,1,1.775239e+08,3.9680,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,gauss_seidel_rb,serial,1,1,1,none,deterministic,static,solve,80906,1,converged,9.999793e-09,1.975754,255,1,6.468895,6.468895,6.468895,1,8.132630e+08,18.1778,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,sor,serial,1,1,1,none,deterministic,static,solve,868,1,converged,9.938284e-09,1.975754,255,1,0.190528,0.190528,0.190528,1,2.962388e+08,6.6215,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,ssor,serial,1,1,1,none,deterministic,static,solve,39308,1,converged,9.997266e-09,1.975754,255,1,14.353755,14.353755,14.353755,1,1.780721e+08,3.9802,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,sor_rb,serial,1,1,1,none,deterministic,static,solve,815,1,converged,9.846625e-09,1.975754,255,1,0.065285,0.065285,0.065285,1,8.117574e+08,18.1442,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,block_jacobi,serial,1,1,1,none,deterministic,static,solve,84419,1,converged,9.998602e-09,1.975754,255,1,33.863860,33.863860,33.863860,1,1.621004e+08,3.6232,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,block_gauss_seidel,serial,1,1,1,none,deterministic,static,solve,39254,1,converged,9.999408e-09,1.975754,255,1,15.993207,15.993207,15.993207,1,1.595985e+08,3.5673,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_255,65025,cg,serial,1,1,1,none,deterministic,static,solve,762,1,converged,9.803727e-09,1.975754,255,1,0.063860,0.063860,0.063860,1,7.758970e+08,17.3427,24.0,20260802,cd57032941a8.dirty,convergence_counts
poisson2d_rich_511,261121,sor,serial,1,1,1,none,deterministic,static,solve,1733,1,converged,9.968538e-09,1.987803,511,1,1.641031,1.641031,1.641031,1,2.757552e+08,6.1636,24.0,20260802,cd57032941a8.dirty,convergence_counts_large
poisson2d_rich_511,261121,sor_rb,serial,1,1,1,none,deterministic,static,solve,1723,1,converged,9.916337e-09,1.987803,511,1,0.641641,0.641641,0.641641,1,7.011890e+08,15.6728,24.0,20260802,cd57032941a8.dirty,convergence_counts_large
poisson2d_rich_511,261121,cg,serial,1,1,1,none,deterministic,static,solve,1504,1,converged,9.953020e-09,1.987803,511,1,0.801518,0.801518,0.801518,1,4.899774e+08,10.9518,24.0,20260802,cd57032941a8.dirty,convergence_counts_large
poisson2d_rich_1023,1046529,sor,serial,1,1,1,none,deterministic,static,solve,3462,1,converged,9.984045e-09,1.993883,1023,1,15.075281,15.075281,15.075281,1,2.403327e+08,5.3719,24.0,20260802,cd57032941a8.dirty,convergence_counts_large
poisson2d_rich_1023,1046529,sor_rb,serial,1,1,1,none,deterministic,static,solve,3180,1,converged,9.981445e-09,1.993883,1023,1,6.840872,6.840872,6.840872,1,4.864822e+08,10.8737,24.0,20260802,cd57032941a8.dirty,convergence_counts_large
poisson2d_rich_1023,1046529,cg,serial,1,1,1,none,deterministic,static,solve,2886,1,converged,9.940626e-09,1.993883,1023,1,8.745358,8.745358,8.745358,1,3.453584e+08,7.7194,24.0,20260802,cd57032941a8.dirty,convergence_counts_large
poisson2d_rich_511,261121,jacobi,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,4.052544e-02,1.987803,511,1000000,0.041851,0.040954,0.042646,5,1.247847e+09,27.8915,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,gauss_seidel_rb,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.677352e-02,1.987803,511,1000000,0.036660,0.035120,0.036827,5,1.424549e+09,31.8412,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,sor_rb,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.184092e-01,1.987803,511,1000000,0.035625,0.035328,0.036398,5,1.465927e+09,32.7660,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,block_jacobi,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.682042e-02,1.987803,511,1000000,0.302381,0.299736,0.307067,5,1.727102e+08,3.8604,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,cg,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.342427e-02,1.987803,511,1000000,0.101613,0.099808,0.103933,5,5.139535e+08,11.4878,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,jacobi,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,4.052544e-02,1.987803,511,1000000,0.054244,0.050754,0.070790,5,9.627672e+08,21.5195,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,gauss_seidel_rb,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.677352e-02,1.987803,511,1000000,0.008131,0.007408,0.010346,5,6.422905e+09,143.5631,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,sor_rb,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.184092e-01,1.987803,511,1000000,0.009208,0.007931,0.010031,5,5.671720e+09,126.7728,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,block_jacobi,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.682042e-02,1.987803,511,1000000,0.045945,0.042132,0.050821,5,1.136671e+09,25.4066,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,cg,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.342427e-02,1.987803,511,1000000,0.018153,0.017268,0.020595,5,2.876907e+09,64.3039,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,jacobi,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,4.052544e-02,1.987803,511,1000000,0.086837,0.085398,0.089721,5,6.014061e+08,13.4425,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,gauss_seidel_rb,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.677352e-02,1.987803,511,1000000,0.107575,0.105560,0.110293,5,4.854676e+08,10.8510,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,sor_rb,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.184092e-01,1.987803,511,1000000,0.106137,0.104754,0.109396,5,4.920445e+08,10.9981,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,block_jacobi,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.682042e-02,1.987803,511,1000000,0.107374,0.107176,0.110466,5,4.863754e+08,10.8713,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,cg,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.342427e-02,1.987803,511,1000000,0.338610,0.332493,0.343694,5,1.542310e+08,3.4473,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,jacobi,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,4.052544e-02,1.987803,511,1000000,0.095208,0.094170,0.095681,5,5.485273e+08,12.2605,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,gauss_seidel_rb,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.677352e-02,1.987803,511,1000000,0.123182,0.117448,0.124914,5,4.239608e+08,9.4763,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,sor_rb,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.184092e-01,1.987803,511,1000000,0.121633,0.120272,0.123158,5,4.293598e+08,9.5969,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,block_jacobi,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.682042e-02,1.987803,511,1000000,0.112288,0.106576,0.123396,5,4.650909e+08,10.3956,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,cg,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.342427e-02,1.987803,511,1000000,0.371206,0.354395,0.426460,5,1.406878e+08,3.1446,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,jacobi,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,4.052544e-02,1.987803,511,1000000,0.458388,0.447231,0.482161,5,1.139302e+08,2.5465,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,gauss_seidel_rb,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,2.677352e-02,1.987803,511,1000000,0.013701,0.012944,0.015773,5,3.811727e+09,85.1987,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,sor_rb,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,2.184092e-01,1.987803,511,1000000,0.013306,0.012488,0.014936,5,3.924775e+09,87.7255,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,block_jacobi,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,2.682042e-02,1.987803,511,1000000,0.247568,0.241570,0.256943,5,2.109492e+08,4.7151,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_511,261121,cg,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,2.342427e-02,1.987803,511,1000000,0.024733,0.023571,0.025532,5,2.111554e+09,47.1969,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,jacobi,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.943313e-02,1.993883,1023,1000000,0.220377,0.213622,0.227272,5,9.497636e+08,21.2289,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,gauss_seidel_rb,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.761648e-02,1.993883,1023,1000000,0.162721,0.162463,0.167216,5,1.286290e+09,28.7508,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,sor_rb,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,6.117221e-01,1.993883,1023,1000000,0.169076,0.164116,0.183526,5,1.237939e+09,27.6701,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,block_jacobi,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.784840e-02,1.993883,1023,1000000,1.266709,1.257403,1.272757,5,1.652359e+08,3.6933,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,cg,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.541155e-02,1.993883,1023,1000000,0.607469,0.597883,0.629871,5,3.445538e+08,7.7014,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,jacobi,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.943313e-02,1.993883,1023,1000000,0.155301,0.140883,0.181960,5,1.347739e+09,30.1243,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,gauss_seidel_rb,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.761648e-02,1.993883,1023,1000000,0.032192,0.030470,0.032658,5,6.501698e+09,145.3243,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,sor_rb,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,6.117221e-01,1.993883,1023,1000000,0.032081,0.029386,0.037049,5,6.524264e+09,145.8287,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,block_jacobi,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.784840e-02,1.993883,1023,1000000,0.197901,0.176256,0.216934,5,1.057630e+09,23.6399,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,cg,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.541155e-02,1.993883,1023,1000000,0.079316,0.076328,0.083268,5,2.638893e+09,58.9839,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,jacobi,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.943313e-02,1.993883,1023,1000000,0.181746,0.176506,0.197670,5,1.151637e+09,25.7411,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,gauss_seidel_rb,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.761648e-02,1.993883,1023,1000000,0.135230,0.133819,0.137143,5,1.547772e+09,34.5954,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,sor_rb,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,6.117221e-01,1.993883,1023,1000000,0.138189,0.137788,0.144668,5,1.514638e+09,33.8548,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,block_jacobi,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.784840e-02,1.993883,1023,1000000,0.248750,0.244259,0.257330,5,8.414310e+08,18.8074,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,cg,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.541155e-02,1.993883,1023,1000000,0.437063,0.432498,0.447081,5,4.788919e+08,10.7041,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,jacobi,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.943313e-02,1.993883,1023,1000000,0.186720,0.176251,0.196235,5,1.120958e+09,25.0554,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,gauss_seidel_rb,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.761648e-02,1.993883,1023,1000000,0.141498,0.139659,0.149539,5,1.479217e+09,33.0631,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,sor_rb,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,6.117221e-01,1.993883,1023,1000000,0.142428,0.141474,0.153626,5,1.469550e+09,32.8470,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,block_jacobi,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.784840e-02,1.993883,1023,1000000,0.226965,0.215021,0.240447,5,9.221929e+08,20.6126,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,cg,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.541155e-02,1.993883,1023,1000000,0.521412,0.459431,0.527708,5,4.014214e+08,8.9725,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,jacobi,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,3.943313e-02,1.993883,1023,1000000,2.159374,2.127752,2.234056,5,9.692892e+07,2.1665,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,gauss_seidel_rb,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,2.761648e-02,1.993883,1023,1000000,0.048052,0.045174,0.049612,5,4.355832e+09,97.3604,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,sor_rb,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,6.117221e-01,1.993883,1023,1000000,0.048322,0.046212,0.049301,5,4.331470e+09,96.8159,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,block_jacobi,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,2.784840e-02,1.993883,1023,1000000,1.296927,1.293059,1.325996,5,1.613860e+08,3.6073,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_1023,1046529,cg,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,2.541155e-02,1.993883,1023,1000000,0.100677,0.094899,0.106697,5,2.078989e+09,46.4690,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,jacobi,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.935747e-02,1.996937,2047,1000000,1.358148,1.348760,1.379413,5,6.170474e+08,13.7921,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,gauss_seidel_rb,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.761906e-02,1.996937,2047,1000000,1.320731,1.312418,1.328683,5,6.345286e+08,14.1828,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,sor_rb,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,1.144686e+00,1.996937,2047,1000000,1.315979,1.313328,1.329729,5,6.368202e+08,14.2340,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,block_jacobi,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.786708e-02,1.996937,2047,1000000,6.648621,6.551608,6.720562,5,1.260475e+08,2.8174,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,cg,serial,1,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.487752e-02,1.996937,2047,1000000,3.115981,3.087422,3.264726,5,2.689496e+08,6.0115,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,jacobi,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.935747e-02,1.996937,2047,1000000,1.167751,1.109958,1.333025,5,7.176546e+08,16.0408,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,gauss_seidel_rb,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.761906e-02,1.996937,2047,1000000,0.476490,0.403084,0.496724,5,1.758780e+09,39.3118,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,sor_rb,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,1.144686e+00,1.996937,2047,1000000,0.509359,0.450386,0.532102,5,1.645288e+09,36.7750,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,block_jacobi,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.786708e-02,1.996937,2047,1000000,2.669686,2.664419,2.678474,5,3.139103e+08,7.0164,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,cg,openmp,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.487752e-02,1.996937,2047,1000000,1.496452,1.281611,1.661834,5,5.600190e+08,12.5174,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,jacobi,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.935747e-02,1.996937,2047,1000000,1.097318,1.080470,1.113636,5,7.637185e+08,17.0704,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,gauss_seidel_rb,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.761906e-02,1.996937,2047,1000000,0.552414,0.537593,0.621138,5,1.517054e+09,33.9088,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,sor_rb,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,1.144686e+00,1.996937,2047,1000000,0.546192,0.537328,0.557645,5,1.534337e+09,34.2951,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,block_jacobi,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.786708e-02,1.996937,2047,1000000,2.538350,2.509000,2.590719,5,3.301522e+08,7.3795,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,cg,pthreads,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.487752e-02,1.996937,2047,1000000,1.538289,1.510368,1.646083,5,5.447882e+08,12.1770,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,jacobi,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.935747e-02,1.996937,2047,1000000,1.124768,1.078217,1.131100,5,7.450796e+08,16.6538,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,gauss_seidel_rb,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.761906e-02,1.996937,2047,1000000,0.592313,0.501183,0.646646,5,1.414864e+09,31.6247,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,sor_rb,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,1.144686e+00,1.996937,2047,1000000,0.554407,0.537135,0.585710,5,1.511601e+09,33.7869,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,block_jacobi,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,2.786708e-02,1.996937,2047,1000000,2.510032,2.498628,2.616508,5,3.338769e+08,7.4627,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,cg,jthread,20,1,1,none,deterministic,static,fixed,200,0,iteration_cap,3.487752e-02,1.996937,2047,1000000,1.597160,1.571724,1.636687,5,5.247074e+08,11.7281,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,jacobi,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,3.935747e-02,1.996937,2047,1000000,8.615817,8.561327,8.715598,5,9.726782e+07,2.1741,24.0,20260802,cd57032941a8.dirty,backend_cost
poisson2d_rich_2047,4190209,gauss_seidel_rb,mpi,20,20,1,none,deterministic,static,fixed,200,0,iteration_cap,2.761906e-02,1.996937,2047,1000000,0.489445,0.471407,0.587682,5,1.712230e+09,38.2713,24.0,20260802,cd57032941a8.dirty,backend_cost
